"DAY,N,16,0","MONTH,N,16,0","YEAR,N,16,0",,"LATITUDE,N,16,8","LONGITUD,N,16,8","STATE,N,16,0","COUNTY,N,16,0","FATALS,N,16,0","DRUNK_DR,N,16,0"
1,9,2013,,34.60494722,-98.37670278,40,31,1,0
15,9,2013,,35.10184722,-97.26519722,40,27,1,0
23,9,2013,,33.94068333,-96.82881944,40,95,1,0
30,9,2013,,36.61205833,-95.65665278,40,105,2,0
2,10,2013,,35.26211111,-97.72445278,40,51,1,0
5,10,2013,,36.11323333,-95.89678056,40,143,1,0
14,10,2013,,33.91129167,-97.29830833,40,85,1,0
18,10,2013,,36.19267222,-99.88183056,40,45,1,0
21,10,2013,,35.2709,-97.61780833,40,87,1,1
24,10,2013,,35.61177222,-97.5633,40,109,1,1
31,10,2013,,36.16140278,-95.86081667,40,143,1,0
8,8,2013,,35.49326667,-97.63667222,40,109,1,0
23,8,2013,,35.965325,-96.19689444,40,37,4,0
12,9,2013,,34.639325,-98.38761667,40,31,1,0
2,11,2013,,34.13418056,-97.10021389,40,19,1,0
3,10,2013,,36.04375556,-96.86628611,40,119,1,0
2,11,2013,,34.60865833,-97.96701667,40,137,1,0
2,11,2013,,34.5781,-96.57355556,40,123,1,1
1,10,2013,,35.42232222,-99.22428333,40,149,1,0
29,10,2013,,35.84928889,-94.69111389,40,1,2,0
10,8,2013,,35.5149,-97.65969167,40,109,1,0
12,10,2013,,35.99174167,-95.78355833,40,143,1,0
6,11,2013,,35.30108056,-97.84821111,40,51,1,1
26,9,2013,,36.34155,-95.63251111,40,131,1,0
11,10,2013,,35.98476389,-97.19060833,40,119,1,0
10,10,2013,,36.155025,-95.92253333,40,143,1,0
25,10,2013,,36.04636667,-95.94906667,40,143,1,0
31,10,2013,,36.07526389,-95.96083056,40,143,1,0
7,11,2013,,35.39817222,-94.65660833,40,135,1,0
10,11,2013,,35.22828889,-99.93051667,40,9,1,0
12,11,2013,,35.04541667,-97.93685556,40,51,1,0
17,11,2013,,35.04473611,-96.35333056,40,63,1,0
25,9,2013,,36.11705833,-96.39097222,40,37,1,0
27,7,2013,,36.36863611,-96.04711667,40,113,1,1
4,10,2013,,35.66691667,-97.21711667,40,109,1,0
1,11,2013,,35.518425,-97.52984722,40,109,1,0
7,11,2013,,36.05125556,-95.96985,40,143,1,0
11,11,2013,,36.07243056,-95.97579167,40,143,1,0
4,10,2013,,35.91888056,-95.36841944,40,145,1,1
17,11,2013,,36.14789167,-95.85123333,40,143,1,1
19,10,2013,,35.04408056,-97.86496667,40,51,1,0
23,10,2013,,36.16960556,-95.36919444,40,97,1,0
29,10,2013,,35.83147222,-97.40205,40,83,1,1
30,10,2013,,34.21785,-96.07564444,40,5,1,0
14,11,2013,,36.34496667,-95.48930556,40,131,1,0
15,11,2013,,36.08804722,-95.95795278,40,143,1,0
4,10,2013,,36.15603056,-96.00825278,40,143,1,0
9,11,2013,,35.38451389,-97.49940278,40,109,1,0
19,11,2013,,35.393175,-97.49495556,40,109,1,1
20,11,2013,,36.74256111,-95.73598333,40,105,1,0
20,11,2013,,36.10055556,-97.22876944,40,119,1,0
23,11,2013,,35.1875,-94.72721389,40,79,1,0
26,11,2013,,36.52489444,-95.11302222,40,35,1,0
28,11,2013,,35.10383056,-96.44162222,40,63,1,1
18,11,2013,,35.39981667,-97.50795833,40,109,1,0
16,10,2013,,36.97219722,-94.96607778,40,115,1,0
26,8,2013,,35.98648056,-96.01156667,40,143,1,0
24,9,2013,,35.64326944,-97.51389444,40,109,1,0
4,10,2013,,36.06074167,-95.54011111,40,145,1,1
2,11,2013,,36.17939444,-94.60160833,40,41,1,0
29,11,2013,,34.36532222,-97.14654167,40,19,1,0
29,11,2013,,36.19092222,-97.88840556,40,47,3,1
22,11,2013,,34.37638611,-97.49246389,40,19,1,0
26,8,2013,,36.11601111,-97.04636389,40,119,1,0
31,10,2013,,35.38805,-97.505275,40,109,1,0
24,9,2013,,34.007575,-94.7396,40,89,1,0
3,12,2013,,34.74167778,-95.10825,40,77,1,0
2,12,2013,,35.29126389,-98.99850833,40,149,1,0
21,11,2013,,36.64881111,-94.73362222,40,41,3,1
5,9,2013,,35.49346389,-97.65423889,40,109,1,0
3,12,2013,,35.45403333,-97.58335,40,109,1,0
2,9,2013,,36.57564722,-94.93121667,40,41,1,0
7,7,2013,,35.89201944,-94.99021944,40,21,1,0
11,11,2013,,35.51916389,-97.53446667,40,109,1,0
31,10,2013,,34.63461667,-97.44029444,40,49,1,1
2,12,2013,,36.55519167,-95.66871944,40,131,1,1
13,12,2013,,35.33747222,-96.05480833,40,107,1,0
19,11,2013,,35.76898889,-96.87812778,40,81,1,0
28,11,2013,,36.92939444,-94.72888333,40,115,1,0
15,8,2013,,35.46029167,-97.65375833,40,109,1,0
2,9,2013,,35.23219444,-97.19081111,40,27,1,0
5,11,2013,,36.61621667,-100.4144806,40,7,1,0
8,11,2013,,34.05158611,-96.35718056,40,13,1,0
22,11,2013,,35.42212222,-99.80014444,40,9,1,0
12,12,2013,,35.35956944,-98.97603889,40,149,1,0
13,12,2013,,35.57611111,-97.57759167,40,109,1,1
14,12,2013,,34.92216667,-94.62397222,40,79,1,1
13,12,2013,,36.26403056,-95.88216944,40,143,1,1
9,12,2013,,35.478625,-97.45560833,40,109,1,0
8,12,2013,,35.98856111,-96.20676667,40,37,1,0
21,12,2013,,36.22048889,-95.98901389,40,143,1,0
22,12,2013,,36.177,-96.00020833,40,143,1,0
1,10,2013,,35.663725,-95.96180556,40,111,1,0
2,10,2013,,35.76956111,-95.40238333,40,101,1,0
6,10,2013,,35.49313333,-97.39161944,40,109,1,0
10,10,2013,,35.7502,-95.37575,40,101,1,0
26,10,2013,,36.060975,-95.77281944,40,143,1,0
22,11,2013,,35.75496111,-95.39566111,40,101,3,0
3,11,2013,,34.68655833,-94.572425,40,79,1,0
22,12,2013,,36.28964722,-97.23729444,40,103,1,0
30,8,2013,,35.67012222,-97.585025,40,109,1,1
9,12,2013,,33.94041667,-97.15770833,40,85,1,0
19,12,2013,,35.92916667,-98.69240556,40,43,1,0
21,10,2013,,36.18023889,-97.32816944,40,103,1,0
24,12,2013,,36.75324444,-97.23792222,40,71,1,0
26,12,2013,,36.18309444,-96.2679,40,113,1,0
21,12,2013,,36.16247222,-98.93628333,40,93,1,0
26,12,2013,,34.26604444,-95.59901389,40,127,1,0
23,10,2013,,34.72786667,-97.24768333,40,49,1,0
29,9,2013,,35.40531111,-94.55165278,40,135,1,0
23,6,2013,,35.21921944,-97.33075278,40,27,1,0
11,8,2013,,34.78274167,-97.96643056,40,51,1,0
4,11,2013,,35.71246111,-95.98786111,40,111,1,0
2,12,2013,,36.66404722,-97.87549167,40,53,1,0
29,12,2013,,36.23143056,-95.95837778,40,143,1,1
30,12,2013,,36.67541111,-98.59461389,40,151,1,0
31,10,2013,,36.04630556,-96.07851944,40,37,1,1
29,11,2013,,35.32290556,-96.92476389,40,125,1,0
13,11,2013,,36.79774722,-98.79330833,40,151,1,0
28,11,2013,,35.679225,-97.09345278,40,81,1,0
19,12,2013,,36.14790556,-95.85122778,40,143,1,0
29,12,2013,,36.10460833,-96.00918611,40,143,1,1
19,10,2013,,35.01470278,-98.34789722,40,15,1,1
8,11,2013,,36.36564444,-95.90804167,40,143,1,0
24,10,2013,,36.54359167,-99.53281111,40,153,3,1
10,10,2013,,36.40569444,-97.89000278,40,47,1,0
13,12,2013,,35.77011389,-96.87686667,40,81,1,1
15,12,2013,,35.29003889,-96.60217222,40,133,1,0
24,12,2013,,34.856625,-99.46943056,40,55,1,0
18,12,2013,,35.44173611,-97.74235833,40,17,1,1
13,10,2013,,36.11895,-95.83903333,40,143,1,0
8,11,2013,,35.96866389,-95.365125,40,145,1,1
19,11,2013,,35.48464167,-95.53183889,40,91,2,0
23,11,2013,,35.98564167,-96.73381389,40,119,1,0
15,12,2013,,36.0936,-95.85927222,40,143,1,0
5,12,2013,,36.02579722,-95.72802778,40,145,1,0
5,12,2013,,35.77015278,-95.35144167,40,101,1,0
1,11,2013,,36.33945,-95.84803889,40,143,1,0
2,11,2013,,34.10990833,-97.15206111,40,19,1,0
20,12,2013,,35.51497778,-97.68220556,40,17,1,0
6,11,2013,,35.78515278,-95.402525,40,101,1,0
28,11,2013,,35.67232222,-95.32265,40,101,1,1
1,12,2013,,35.29099444,-97.68691111,40,51,1,0
2,12,2013,,36.02843889,-96.11295,40,37,1,0
5,12,2013,,36.30755278,-95.83018056,40,143,1,0
23,12,2013,,36.06080833,-95.70807778,40,143,1,0
4,12,2013,,34.63213889,-98.60184444,40,31,1,1
29,12,2013,,34.08568889,-97.59048333,40,67,1,0
5,8,2013,,36.30473056,-95.99160278,40,143,1,1
5,12,2013,,34.63773889,-99.35059167,40,65,1,0
20,11,2013,,36.24996389,-95.69463056,40,131,1,0
24,10,2013,,35.26295833,-97.42370833,40,27,1,0
18,10,2013,,36.11249444,-95.81534167,40,143,1,1
14,11,2013,,36.09029444,-95.94342222,40,143,1,0
5,12,2013,,35.23208056,-97.17119444,40,27,1,0
18,11,2013,,36.21645278,-99.32870278,40,153,1,0
21,12,2013,,36.15421667,-96.17455278,40,143,1,0
29,10,2013,,34.17283611,-97.41073056,40,19,1,1
18,12,2013,,36.90403333,-94.87750833,40,115,1,0
26,12,2013,,35.77036667,-95.26506111,40,101,1,0
21,12,2013,,36.42020833,-98.95146944,40,93,1,0
8,1,2013,,42.41853889,-123.3668778,41,33,1,0
8,1,2013,,44.49848611,-123.3614083,41,3,1,0
9,1,2013,,45.58666111,-122.6922722,41,51,1,1
4,1,2013,,42.43715,-123.4282278,41,33,1,1
10,1,2013,,42.76646944,-123.3328861,41,19,1,0
11,1,2013,,42.40892222,-122.5464611,41,29,2,0
6,1,2013,,44.47246667,-124.079825,41,41,2,0
6,1,2013,,45.68528611,-119.3756056,41,59,1,0
13,1,2013,,44.65179167,-123.0613194,41,43,1,0
13,1,2013,,45.53365278,-122.47725,41,51,1,0
15,1,2013,,45.42786667,-122.5662778,41,5,1,0
16,1,2013,,42.39945556,-122.8171056,41,29,1,0
19,1,2013,,45.00992222,-123.4126778,41,53,1,1
20,1,2013,,45.525225,-122.6754889,41,51,1,1
23,1,2013,,45.50489444,-122.6192556,41,51,1,1
23,1,2013,,45.55003889,-122.973575,41,67,1,0
26,1,2013,,44.55454722,-123.2895667,41,3,1,0
29,1,2013,,42.263,-122.8036722,41,29,1,1
29,1,2013,,45.52643056,-122.5834806,41,51,1,0
2,2,2013,,45.70115,-123.8800056,41,57,1,1
4,2,2013,,44.28525833,-123.1277556,41,43,1,0
5,2,2013,,45.50561944,-122.4966556,41,51,1,0
5,2,2013,,44.71687778,-123.8802833,41,41,1,0
6,2,2013,,42.05390833,-123.7125361,41,33,2,1
7,2,2013,,42.38858889,-124.4226944,41,15,1,0
10,2,2013,,43.58891111,-124.1836361,41,11,1,0
12,2,2013,,42.34078889,-122.9190278,41,29,1,0
14,2,2013,,45.49032222,-122.6497083,41,51,1,0
16,2,2013,,45.51149722,-122.549275,41,51,1,1
20,2,2013,,45.35658611,-122.6193222,41,5,1,1
25,2,2013,,45.52141667,-122.9635944,41,67,1,0
25,2,2013,,44.95973889,-122.9836056,41,47,1,0
27,2,2013,,45.81900278,-123.9610917,41,7,1,0
27,2,2013,,45.73242778,-118.7662083,41,59,1,0
28,2,2013,,43.75035278,-122.987875,41,39,1,0
28,2,2013,,45.48368889,-122.5235778,41,51,1,0
7,1,2013,,42.22103056,-123.6476194,41,33,1,1
3,3,2013,,42.96391944,-123.3323611,41,19,1,2
3,3,2013,,42.41114167,-122.8853528,41,29,1,0
3,3,2013,,45.55589444,-122.6927389,41,51,1,1
9,3,2013,,45.49336944,-122.6366222,41,51,2,1
12,3,2013,,43.29886944,-122.904,41,19,1,0
14,3,2013,,44.73247222,-123.0215361,41,47,1,1
15,3,2013,,42.20646111,-121.7205583,41,35,1,0
22,3,2013,,44.93298333,-123.1452944,41,53,1,0
22,3,2013,,43.91767778,-123.0414389,41,39,1,0
24,3,2013,,45.44294167,-122.9851778,41,67,1,0
28,3,2013,,45.46966944,-122.7859556,41,67,1,0
29,3,2013,,44.21652222,-123.2066861,41,39,1,1
30,3,2013,,45.14554167,-122.5771389,41,5,1,1
31,3,2013,,45.456075,-122.9022139,41,67,1,0
4,4,2013,,45.48383333,-122.8426972,41,67,1,0
9,4,2013,,45.78064167,-123.3470861,41,57,1,0
11,4,2013,,43.14805556,-123.3751972,41,19,1,0
13,4,2013,,45.50411944,-122.5168306,41,51,1,0
17,4,2013,,44.05261667,-123.2665944,41,39,1,1
27,2,2013,,45.42763333,-122.758025,41,67,1,0
19,4,2013,,45.90516111,-123.7501,41,7,2,0
24,4,2013,,44.42388333,-122.7746556,41,43,1,0
28,4,2013,,45.519025,-122.5377778,41,51,1,2
19,3,2013,,45.20089167,-123.139525,41,71,1,0
14,4,2013,,46.17000833,-123.4360389,41,7,2,0
1,5,2013,,44.84231111,-123.0072667,41,47,1,1
3,5,2013,,42.12843056,-122.6302972,41,29,1,1
9,5,2013,,43.6865,-121.4988972,41,17,1,0
11,5,2013,,44.13998611,-123.1482278,41,39,2,1
11,5,2013,,44.00076389,-122.9069444,41,39,1,1
10,5,2013,,45.24244722,-122.6870417,41,5,1,1
12,5,2013,,45.52470556,-122.6535944,41,51,1,0
14,5,2013,,44.91856111,-124.0093,41,41,1,0
22,4,2013,,45.22865833,-122.8784972,41,47,1,0
14,5,2013,,45.47701944,-122.3969389,41,51,1,0
14,5,2013,,45.47162778,-122.6805361,41,51,1,1
16,5,2013,,43.98870833,-117.0057083,41,45,1,0
18,5,2013,,45.45398056,-122.9911667,41,67,1,0
20,5,2013,,45.55785278,-123.8967583,41,57,1,1
23,5,2013,,44.05268611,-123.3058194,41,39,1,0
25,5,2013,,43.97345833,-122.5719944,41,39,1,1
25,5,2013,,45.90869722,-119.1666917,41,59,1,1
25,5,2013,,45.37108889,-122.5850694,41,5,1,0
26,5,2013,,45.46655556,-123.0026,41,67,2,0
26,5,2013,,45.51288611,-122.6455889,41,51,1,2
28,5,2013,,43.67969722,-122.2445556,41,39,1,0
29,5,2013,,44.00316944,-121.3446333,41,17,1,0
31,5,2013,,42.24438333,-121.7915972,41,35,1,1
18,3,2013,,42.42235,-123.3724333,41,33,1,1
12,4,2013,,42.1792,-121.7472667,41,35,1,0
25,4,2013,,43.79293056,-123.0511861,41,39,1,0
18,5,2013,,45.29926389,-123.0028056,41,71,1,0
10,5,2013,,45.83654722,-118.4202944,41,59,1,0
31,5,2013,,43.23874722,-123.4182306,41,19,1,1
25,5,2013,,44.05600833,-122.9402944,41,39,1,1
29,5,2013,,44.58921667,-123.1098444,41,43,1,0
2,6,2013,,45.56948889,-122.6150917,41,51,1,1
6,6,2013,,43.73022778,-122.4199306,41,39,1,0
5,6,2013,,43.06593889,-123.6297028,41,19,1,1
6,6,2013,,42.98540556,-117.10495,41,45,1,0
6,6,2013,,42.19056667,-123.0275944,41,29,1,1
18,6,2013,,45.67996389,-122.8742389,41,51,1,0
20,6,2013,,45.18473056,-118.388325,41,61,1,0
7,6,2013,,43.166575,-123.3660056,41,19,1,0
7,6,2013,,44.80751944,-122.9135972,41,47,1,0
8,6,2013,,44.76334167,-122.9466667,41,47,1,0
9,6,2013,,44.47708611,-121.0430306,41,31,1,0
10,6,2013,,45.55558889,-122.6615361,41,51,1,0
13,6,2013,,44.06864722,-123.4774,41,39,1,0
15,6,2013,,44.35981944,-123.1084028,41,43,1,0
22,6,2013,,43.53836389,-121.4651583,41,35,1,1
23,6,2013,,44.83207222,-119.7937583,41,69,1,0
23,6,2013,,45.43315,-123.8650389,41,57,1,1
24,6,2013,,44.0472,-122.8876972,41,39,1,1
26,6,2013,,42.40050278,-123.0225778,41,29,1,1
28,6,2013,,44.73513056,-123.8587556,41,41,1,0
28,6,2013,,42.18105833,-120.4505472,41,37,1,1
28,6,2013,,45.51293889,-122.6556833,41,51,1,0
29,6,2013,,42.38937222,-122.9333,41,29,1,0
1,7,2013,,42.24673611,-122.1174389,41,35,1,1
2,7,2013,,44.00680833,-117.1457778,41,45,1,1
29,6,2013,,45.52917778,-122.3710417,41,51,1,1
3,7,2013,,44.61109167,-124.0106111,41,41,1,1
5,7,2013,,43.93911667,-117.3458444,41,45,1,1
5,7,2013,,44.32299167,-124.1017472,41,41,1,0
5,7,2013,,44.80914444,-121.8802389,41,47,1,1
5,7,2013,,45.521625,-122.6023389,41,51,1,1
8,7,2013,,45.47403889,-122.5482611,41,51,1,0
8,7,2013,,44.05398333,-122.9355444,41,39,1,0
9,7,2013,,45.50420556,-122.5106278,41,51,1,0
10,7,2013,,45.03853056,-120.7198972,41,65,2,0
10,7,2013,,45.62306111,-121.21345,41,65,1,1
11,7,2013,,45.48481111,-122.6495861,41,51,1,1
13,7,2013,,44.72068889,-122.1283861,41,47,1,1
14,7,2013,,45.64487222,-123.1352528,41,67,1,0
16,7,2013,,44.9323,-123.1294,41,53,1,0
18,7,2013,,45.84615278,-119.3109306,41,49,1,1
19,7,2013,,44.73956944,-121.0360861,41,31,2,0
19,7,2013,,42.1919,-121.7998,41,35,1,0
20,7,2013,,46.05005,-123.9140944,41,7,1,0
24,7,2013,,44.756525,-122.7738722,41,43,1,1
24,7,2013,,42.58001667,-121.7345111,41,35,2,0
26,7,2013,,44.13315278,-123.9155,41,39,1,1
26,7,2013,,45.78633056,-118.1075,41,59,1,1
26,7,2013,,45.39193889,-123.1365472,41,71,1,0
28,7,2013,,45.86455,-119.2736667,41,59,1,1
28,7,2013,,44.872725,-123.1873694,41,53,1,0
15,1,2013,,45.48135556,-122.7609222,41,67,1,0
28,7,2013,,44.89325278,-123.0256444,41,47,1,1
29,7,2013,,44.17963889,-123.1157917,41,39,1,0
31,7,2013,,44.10394722,-123.2195944,41,39,1,0
31,7,2013,,45.82681111,-119.3455972,41,59,1,1
31,7,2013,,43.20665833,-123.3588833,41,19,1,0
2,8,2013,,44.55577222,-123.3526861,41,3,1,0
17,6,2013,,45.30597222,-121.8624,41,5,1,0
2,8,2013,,45.058975,-123.5516833,41,53,1,0
4,8,2013,,44.69019722,-124.0634417,41,41,2,0
6,8,2013,,43.79150556,-123.0025889,41,39,1,0
8,8,2013,,44.59255,-121.1478917,41,31,1,0
9,8,2013,,45.45801944,-122.7089861,41,51,1,0
10,8,2013,,45.24861944,-122.7241861,41,5,1,0
7,8,2013,,45.55760278,-122.8647444,41,67,1,1
7,8,2013,,45.52303889,-122.2274583,41,51,1,0
9,8,2013,,45.53525833,-122.6738694,41,51,1,1
10,8,2013,,45.34741111,-122.4288389,41,5,1,1
13,8,2013,,44.808125,-122.7700111,41,47,2,1
14,8,2013,,43.73524444,-121.4447083,41,17,1,1
19,8,2013,,45.78619722,-118.1077694,41,59,1,0
19,8,2013,,44.72790556,-118.1849389,41,1,1,0
26,8,2013,,44.03021111,-123.2237,41,39,2,0
27,8,2013,,44.01036667,-117.0053694,41,45,1,0
18,5,2013,,44.71188056,-122.7709333,41,43,1,1
1,6,2013,,45.14431111,-122.7573361,41,5,1,0
1,7,2013,,43.24465833,-118.76765,41,25,1,1
1,7,2013,,45.86996667,-123.1238667,41,9,1,2
14,7,2013,,45.47011389,-123.7399556,41,57,1,0
29,7,2013,,45.84291944,-122.8538528,41,9,1,0
2,8,2013,,44.38951944,-122.7346528,41,43,1,1
17,8,2013,,42.57356111,-121.8819444,41,35,1,0
19,8,2013,,42.17470556,-119.9238028,41,37,1,0
25,8,2013,,42.35831389,-122.9038167,41,29,1,0
31,8,2013,,45.41016111,-122.5147083,41,5,1,0
4,9,2013,,43.59062222,-119.0544444,41,25,1,0
4,9,2013,,43.21236944,-123.2433417,41,19,1,1
5,9,2013,,44.59263889,-121.1599917,41,31,2,1
7,9,2013,,42.07740556,-124.2057528,41,15,1,1
7,9,2013,,44.71145278,-122.870625,41,43,1,0
11,9,2013,,43.080725,-121.8250528,41,35,1,0
15,9,2013,,43.988725,-117.0697861,41,45,1,1
18,9,2013,,43.65546944,-123.6578694,41,19,1,1
13,8,2013,,45.3211,-123.0778222,41,71,1,0
30,8,2013,,42.29671111,-121.8173,41,35,2,1
19,9,2013,,42.48388333,-123.0763639,41,29,1,1
2,5,2013,,43.06139444,-124.4152389,41,11,1,0
1,9,2013,,45.3152,-122.9464417,41,71,1,0
11,9,2013,,45.51024167,-122.3657917,41,51,1,0
28,9,2013,,44.91786944,-122.5000139,41,5,1,1
28,9,2013,,45.33513889,-123.0787944,41,71,1,0
24,7,2013,,44.05653056,-123.0851528,41,39,1,1
14,9,2013,,45.490425,-122.4021111,41,51,1,0
14,9,2013,,45.440925,-122.9506889,41,67,1,1
20,9,2013,,43.99001389,-123.0063222,41,39,1,0
21,9,2013,,44.865675,-123.125025,41,47,1,1
20,9,2013,,45.83993611,-119.7016389,41,49,1,0
22,9,2013,,45.07454444,-123.4533278,41,53,1,0
27,9,2013,,43.87037222,-124.1332444,41,39,1,0
28,9,2013,,45.62568333,-121.9728833,41,51,1,1
30,9,2013,,42.27821111,-122.8116611,41,29,1,0
3,10,2013,,42.27001111,-121.810675,41,35,1,0
6,6,2013,,42.91050833,-122.9353639,41,19,1,0
14,8,2013,,42.44999444,-123.3206417,41,33,1,0
30,3,2013,,45.21497222,-122.2869917,41,5,1,1
2,5,2013,,45.20858056,-123.193275,41,71,1,0
19,8,2013,,45.66146944,-118.746,41,59,1,0
5,10,2013,,44.98213611,-122.9377194,41,47,1,0
5,10,2013,,45.49221389,-117.141825,41,63,1,1
6,10,2013,,43.98869722,-117.044275,41,45,2,0
6,10,2013,,44.08800556,-123.1361833,41,39,1,1
6,10,2013,,42.15844167,-123.5540111,41,33,1,1
12,10,2013,,44.30668056,-121.5689444,41,17,2,0
13,10,2013,,43.87142778,-120.86095,41,17,1,0
15,10,2013,,45.45983611,-122.7078472,41,51,1,1
16,10,2013,,44.81092778,-123.1885083,41,53,1,1
17,10,2013,,45.68755833,-121.7030028,41,27,2,0
8,3,2013,,44.73017778,-121.2379472,41,31,1,0
25,4,2013,,44.808725,-121.2308028,41,31,1,0
16,4,2013,,45.74820556,-119.1091056,41,59,1,0
4,10,2013,,45.50438333,-122.5029972,41,51,1,0
22,9,2013,,45.5416,-122.4748,41,51,1,0
19,10,2013,,43.80489167,-123.0559083,41,39,1,0
20,10,2013,,45.21000833,-123.197975,41,71,1,0
20,10,2013,,45.517375,-123.1120972,41,67,2,0
20,10,2013,,43.58311389,-122.9827611,41,39,1,0
23,10,2013,,45.49411389,-122.9214,41,67,1,0
25,10,2013,,44.19305556,-123.2027278,41,39,1,0
25,10,2013,,42.31788056,-122.8640667,41,29,1,0
26,10,2013,,42.94953333,-124.1066972,41,11,1,0
26,10,2013,,42.94876944,-123.329175,41,19,1,0
31,10,2013,,45.49761389,-122.7564694,41,67,1,1
22,10,2013,,44.41805556,-119.0059833,41,23,1,1
2,11,2013,,45.31368333,-122.3425444,41,5,1,1
4,11,2013,,45.23761667,-122.8048556,41,47,1,0
3,10,2013,,44.00384722,-124.1015778,41,39,1,0
17,10,2013,,42.06531111,-124.2437083,41,15,1,1
17,11,2013,,45.312125,-122.6605528,41,5,1,1
18,11,2013,,45.52024444,-123.0787917,41,67,1,0
10,11,2013,,44.58895833,-121.1303639,41,31,1,0
12,11,2013,,45.53353333,-122.6659611,41,51,1,0
14,11,2013,,45.50770278,-122.8674139,41,67,1,1
18,11,2013,,44.62759444,-123.74695,41,41,1,0
19,11,2013,,45.48269167,-122.5490028,41,51,1,0
20,11,2013,,44.93786111,-123.063725,41,53,1,0
23,11,2013,,44.60588333,-123.0268167,41,43,1,1
24,11,2013,,42.60234722,-122.8383028,41,29,1,1
24,11,2013,,44.40305278,-122.6981639,41,43,1,0
25,11,2013,,44.05268889,-123.3183889,41,39,1,0
26,11,2013,,44.91554722,-123.1773194,41,53,1,0
25,11,2013,,45.47138333,-122.6810389,41,51,1,0
28,11,2013,,44.48511667,-122.8309972,41,43,1,2
1,12,2013,,45.482775,-122.3934139,41,51,1,1
20,4,2013,,42.45946389,-123.3207306,41,33,1,0
13,8,2013,,43.21012778,-123.3893278,41,19,1,1
9,8,2013,,44.57680556,-122.3213278,41,43,1,0
22,8,2013,,45.53606944,-122.3964194,41,51,1,0
5,11,2013,,44.70867222,-118.5013667,41,1,1,1
11,11,2013,,44.06498611,-123.0267222,41,39,1,0
21,11,2013,,45.51996944,-122.9739083,41,67,1,0
6,12,2013,,46.11421944,-123.3205028,41,9,1,0
11,12,2013,,45.50446111,-122.4510417,41,51,1,1
13,12,2013,,44.60870278,-123.0671194,41,43,1,0
13,12,2013,,45.49751944,-122.5261611,41,51,1,0
15,12,2013,,44.63339167,-123.0835028,41,43,1,0
16,12,2013,,45.25516389,-117.9748278,41,61,1,0
19,10,2013,,42.23095,-121.7800611,41,35,1,0
17,12,2013,,42.38303056,-123.4834389,41,33,1,0
17,12,2013,,45.41802222,-122.3825278,41,5,1,0
17,12,2013,,45.52628056,-122.5421944,41,51,1,0
22,12,2013,,44.38878056,-123.0248028,41,43,1,0
23,12,2013,,45.96569167,-118.3872417,41,59,1,0
15,10,2013,,45.45253333,-122.6599972,41,51,1,0
24,12,2013,,45.60010556,-122.8621194,41,51,1,2
27,12,2013,,45.47286111,-122.6793917,41,51,1,1
29,12,2013,,43.87121389,-120.8061972,41,17,1,1
4,5,2013,,45.41043889,-122.5246389,41,5,1,2
16,12,2013,,45.565,-122.519725,41,51,1,1
30,12,2013,,45.60603056,-123.4922139,41,57,1,0
30,12,2013,,43.05763333,-124.4152583,41,11,1,0
16,7,2013,,45.58479444,-122.8153222,41,51,1,0
15,8,2013,,45.56010833,-122.5638778,41,51,1,0
21,8,2013,,45.49034722,-122.6543,41,51,1,1
17,10,2013,,43.11331667,-124.4129306,41,11,1,0
30,10,2013,,42.142975,-123.6577806,41,33,2,0
21,11,2013,,45.54411389,-122.4050444,41,51,1,1
29,11,2013,,43.23162778,-124.3819583,41,11,1,0
2,12,2013,,44.07011111,-123.1882472,41,39,1,0
7,1,2013,,40.20858889,-76.95783611,42,41,1,0
21,1,2013,,41.22561944,-75.93335,42,79,1,0
25,1,2013,,40.44539444,-75.55372222,42,11,1,1
9,1,2013,,41.77283889,-76.63128333,42,15,2,0
20,1,2013,,41.06432222,-77.67510278,42,27,1,1
12,1,2013,,40.141275,-75.54754444,42,29,1,0
29,1,2013,,40.64748056,-79.26683889,42,63,1,0
28,1,2013,,41.07891389,-75.59659167,42,25,1,0
6,1,2013,,40.16232778,-74.87095278,42,17,1,0
30,1,2013,,40.18810833,-78.58426944,42,9,1,0
18,1,2013,,40.89445278,-79.53406111,42,5,1,1
9,1,2013,,40.86968611,-80.05325,42,19,2,0
27,1,2013,,40.64834167,-75.41392222,42,77,1,1
28,1,2013,,40.80280556,-79.24651111,42,5,1,1
29,1,2013,,40.21183611,-79.58979167,42,129,1,1
1,1,2013,,41.24418333,-76.82440556,42,81,1,0
17,1,2013,,41.95335,-80.03819167,42,49,1,1
2,1,2013,,39.90882222,-76.77535278,42,133,1,0
18,1,2013,,40.02865,-75.779475,42,29,1,0
29,1,2013,,40.096625,-74.95876944,42,101,1,0
12,1,2013,,40.02403889,-75.13179722,42,101,1,0
25,1,2013,,40.0595,-75.08054444,42,101,1,0
12,1,2013,,40.52856667,-79.25377778,42,63,1,0
2,1,2013,,40.62304167,-75.38196389,42,95,1,1
24,1,2013,,40.99138611,-76.758175,42,93,1,0
10,1,2013,,40.18853056,-76.49385,42,71,1,1
21,1,2013,,40.00701944,-75.58514444,42,29,1,1
8,1,2013,,41.14369167,-80.05965278,42,85,1,0
18,1,2013,,40.441325,-80.00493056,42,3,1,0
27,1,2013,,40.58992778,-80.04684722,42,3,1,0
